,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
5807,290,0.032786885245901634,0.09090909090909091,0.3125,0.1388679245283019,0.007102449118296817,0.4,0.0,0.0,0.5,0.5833333333333333,0.2017543859649123,0.0,0.7739130434782631,0.0,0.20707070707072717,0.29708862795561686,0.38372093023257037,0.26002409223885736,0.013284720331652783
5808,330,0.04527213114754098,0.09090909090909091,0.21875,0.07773584905660377,0.0040948875087152645,0.0,0.0,0.0,0.5,0.49999999999999994,0.11293859649122807,0.0,0.5913043478260889,0.0,0.16666666666668561,0.9120154415312953,0.28156146179402697,0.16709688521769062,0.008212059286725961
5809,213,0.024,0.09090909090909091,0.21875,0.05660377358490566,0.003107510786939247,0.0,0.0,0.0,1.0,0.4166666666666667,0.08223684210526316,0.0,0.44347826086956843,0.0,0.8939393939393767,0.5713366575518819,0.21843853820598724,0.15332989158492516,0.005742353388493927
5811,219,0.08461219672131147,0.12121212121212122,0.28125,0.13811320754716983,0.001983233979812689,0.4,0.0,0.0,0.75,0.49999999999999994,0.12390350877192984,0.14522821576763484,0.2260869565217405,0.0,0.5858585858586025,0.8579700820331482,0.1328903654485174,0.175701256238169,0.003663205632307888
5812,153,0.07567213114754098,0.09090909090909091,0.25,0.1388679245283019,0.002713771603408933,0.20000000000000007,0.0,0.0,1.0,0.49999999999999994,0.11403508771929825,0.16597510373443983,0.21739130434782794,0.0,0.5353535353535221,0.834325237252699,0.1303986710963585,0.2772328342798142,0.004995698116935406
5813,89,0.06485245901639344,0.12121212121212122,0.3125,0.1547169811320755,0.00468125601588041,0.4,0.0,0.0,0.5,0.5833333333333333,0.22478070175438597,0.0,0.7739130434782631,0.0,0.3686868686868934,0.7648383464693609,0.4061461794020005,0.299604198933058,0.010696698290389167
5815,17,0.059009836065573765,0.09090909090909091,0.21875,0.12075471698113209,0.0020020123101041347,0.0,0.0,0.0,0.5,0.49999999999999994,0.10964912280701754,0.12448132780082988,0.6434782608695677,0.0,0.5858585858586025,0.8479974264114674,0.11461794019935212,0.15849251419721222,0.003645975126041153
5816,316,0.01022950819672131,0.06060606060606061,0.125,0.06415094339622641,0.005834608947329206,0.0,0.0,0.0,0.5,0.4166666666666667,0.05153508771929824,0.07883817427385892,0.3652173913043484,0.0,0.7777777777777715,0.9345343413221912,0.16445182724253016,0.16193426260540356,0.010901166964754424
5818,248,0.03455737704918033,0.12121212121212122,0.3125,0.15849056603773587,0.0033867627309507463,0.4,0.0,0.0,0.5,0.5833333333333333,0.23026315789473684,0.0,0.843478260869567,0.0,0.14646464646466484,0.3406787839794134,0.28737541528239774,0.3649974186886939,0.006718748743608918
5819,355,0.06491803278688524,0.09090909090909091,0.21875,0.15849056603773587,0.00513678196359548,0.0,0.0,0.0,0.5,0.5833333333333333,0.13267543859649122,0.1846473029045643,0.6521739130434803,0.0,0.2575757575757507,0.8444587421586078,0.33720930232559,0.2823954568921012,0.009590499788064772
5821,202,0.04721311475409836,0.06060606060606061,0.3125,0.09584905660377359,0.0004252383182127391,0.4,0.0,0.0,0.5,0.5833333333333333,0.08662280701754387,0.0995850622406639,0.9391304347826086,0.0,0.6111111111110858,0.7207656425928946,0.1760797342192717,0.19979349509550853,0.001642641597428749
5822,208,0.017311475409836068,0.06060606060606061,0.125,0.06339622641509435,0.004627949787956305,0.0,0.0,0.0,0.75,0.4166666666666667,0.09210526315789473,0.0,0.452173913043481,0.0,0.8434343434343532,0.5529998391507149,0.16777408637875624,0.1137497848907245,0.006282242584851628
5825,117,0.024918032786885244,0.15151515151515152,0.28125,0.17433962264150946,0.0045764608178023415,0.20000000000000007,0.0,0.0,0.75,0.5833333333333333,0.2532894736842105,0.0,0.6000000000000014,0.0,0.45959595959595845,0.22551069647741429,0.27491694352160323,0.30992944415763213,0.009360759704508304
5826,244,0.022950819672131147,0.09090909090909091,0.28125,0.05735849056603774,3.149913468242514e-05,0.4,0.0,0.0,0.5,0.49999999999999994,0.049342105263157895,0.06431535269709543,0.9217391304347835,0.0,0.5303030303030027,0.6417886440405454,0.12956810631230553,0.1481672689726381,0.00047211587170854254
5833,117,0.08065573770491803,0.09090909090909091,0.28125,0.16150943396226417,0.004729110470494094,0.0,0.0,0.0,0.75,0.6666666666666666,0.125,0.20746887966804978,0.6782608695652179,0.0,0.02525252525254018,0.6393759047772392,0.2981727574751005,0.37016004130098096,0.011229695284240174
5835,311,0.04885245901639344,0.06060606060606061,0.125,0.06716981132075472,0.0027743468624135967,0.20000000000000007,0.0,0.0,0.5,0.49999999999999994,0.09758771929824563,0.0,0.2260869565217405,0.0,0.5151515151515014,0.8666559433810619,0.14368770764120598,0.09998279125795904,0.005110568158713639
5836,42,0.04786885245901639,0.12121212121212122,0.28125,0.129811320754717,0.004273584522779023,0.0,0.0,0.0,0.5,0.49999999999999994,0.10197368421052631,0.16390041493775934,0.6434782608695677,0.0,0.16666666666668561,0.9279395206691419,0.2649501661129676,0.24453622440199624,0.008247668999677214
5837,338,0.026622950819672128,0.09090909090909091,0.25,0.0709433962264151,0.0044032155770490035,0.0,0.0,0.0,0.5,0.49999999999999994,0.10307017543859649,0.0,0.8173913043478258,0.0,0.20707070707072717,0.3472736046324627,0.3704318936877229,0.1843056272586474,0.009211428650196599
5839,59,0.02229508196721311,0.09090909090909091,0.34375,0.07622641509433963,0.008284878174067853,0.0,0.0,0.0,0.5,0.49999999999999994,0.0625,0.0912863070539419,0.8347826086956545,0.0,0.14646464646466484,0.33665755187389834,0.27906976744186807,0.19807262089141286,0.007977724401498364
5842,74,0.06688524590163934,0.09090909090909091,0.3125,0.13283018867924531,0.006766256430820934,0.4,0.0,0.0,0.75,0.6666666666666666,0.19298245614035087,0.0,0.7739130434782631,0.0,0.29292929292927283,0.5983593373009626,0.29734219269103335,0.34606780244364144,0.010936776677705677
5843,60,0.07095081967213114,0.12121212121212122,0.21875,0.10641509433962264,0.0032262382945883877,0.0,0.0,0.0,0.5,0.5833333333333333,0.15460526315789475,0.0,0.4956521739130437,0.0,1.0,0.801029435419025,0.09219269102990779,0.18602650146274313,0.005199018090882879
5844,251,0.01678688524590164,0.09090909090909091,0.21875,0.09962264150943397,0.00513678196359548,0.0,0.0,0.0,0.75,0.49999999999999994,0.08881578947368421,0.10580912863070539,0.6782608695652179,0.0,0.45959595959595845,0.261862634711278,0.28239202657807994,0.20839786611598693,0.00844179937028243
5847,222,0.06426229508196721,0.12121212121212122,0.34375,0.18415094339622642,0.003838048410535491,0.4,0.0,0.0,0.5,0.5833333333333333,0.2675438596491228,0.0,0.8956521739130459,0.0,0.35858585858585457,0.9940485764838343,0.29485049833887444,0.3649974186886939,0.0056493086546535575
5848,277,0.06524590163934425,0.09090909090909091,0.3125,0.16603773584905662,0.004282065059039676,0.4,0.0,0.0,0.5,0.6666666666666666,0.24122807017543857,0.0,0.7913043478260882,0.0,0.27777777777777146,0.6105838829017216,0.28239202657807994,0.36155567028050256,0.011182598567111098
5849,14,0.023475409836065574,0.12121212121212122,0.25,0.09207547169811321,0.002250370872023256,0.0,0.0,0.0,0.5,0.49999999999999994,0.13377192982456143,0.0,0.4782608695652186,0.0,0.5404040404040416,0.6274730577448935,0.18770764119601324,0.19118912407503014,0.0041548494111187315
5852,291,0.10806557377049181,0.09090909090909091,0.3125,0.12528301886792453,0.0019444658140497044,0.4,0.0,0.0,0.5,0.6666666666666666,0.18201754385964913,0.0,0.8347826086956545,0.0,0.1616161616161662,0.8319124979893928,0.2657807308970206,0.28927895370848394,0.0038469976991530627
5853,348,0.06360655737704918,0.09090909090909091,0.25,0.07622641509433963,0.0033195241934555696,0.0,0.0,0.0,1.0,0.49999999999999994,0.11074561403508772,0.0,0.37391304347826093,0.0,0.681818181818187,0.631011741997753,0.10548172757476948,0.1430046463603511,0.006144398534717746
5854,297,0.05737704918032786,0.09090909090909091,0.21875,0.09962264150943397,0.004046427301511534,0.0,0.0,0.0,0.5,0.49999999999999994,0.09758771929824563,0.08921161825726141,0.6608695652173928,0.0,0.030303030303002743,0.7088627955605631,0.3114617940199338,0.1929099982791258,0.008410784459002308
5855,288,0.09180327868852459,0.12121212121212122,0.3125,0.13207547169811323,0.002713771603408933,0.20000000000000007,0.0,0.0,1.0,0.49999999999999994,0.09758771929824563,0.17842323651452283,0.2086956521739154,0.0,0.5858585858586025,0.8407592086215345,0.13205980066446443,0.1963517466873172,0.004995698116935406
5857,90,0.012721311475409834,0.09090909090909091,0.125,0.05132075471698114,0.0025320458263949418,0.0,0.0,0.0,0.75,0.4166666666666667,0.04714912280701754,0.051867219917012444,0.37391304347826093,0.0,0.5303030303030027,0.5993244330062737,0.13704318936878224,0.19979349509550853,0.004536217949822468
5858,20,0.01900327868852459,0.09090909090909091,0.125,0.04679245283018868,0.0033195241934555696,0.0,0.0,0.0,0.25,0.4166666666666667,0.06798245614035088,0.0,0.4869565217391312,0.0,0.7323232323232105,0.5639375904777353,0.1503322259136297,0.11891240750301153,0.007243704834535448
5859,70,0.07425573770491803,0.09090909090909091,0.125,0.05811320754716981,0.005211289532171217,0.0,0.0,0.0,0.5,0.49999999999999994,0.08442982456140351,0.0,0.452173913043481,0.0,0.015151515151501371,0.7493968151841841,0.2707641196013384,0.21011874032008265,0.009729492538616435
5860,74,0.05219672131147541,0.15151515151515152,0.40625,0.14264150943396228,0.004046427301511534,0.4,0.0,0.0,0.75,0.49999999999999994,0.20723684210526316,0.0,0.7130434782608717,0.0,0.16666666666668561,0.8877271996139626,0.23671096345516673,0.24797797281018763,0.008032862021551916
5861,60,0.06098360655737704,0.09090909090909091,0.21875,0.13283018867924531,0.00548811846582253,0.0,0.0,0.0,0.5,0.5833333333333333,0.12171052631578948,0.13485477178423236,0.7304347826086968,0.0,0.3686868686868934,0.7484317194788588,0.39950166112957675,0.23076923076923078,0.012981463421358246
5862,358,0.02885245901639344,0.06060606060606061,0.125,0.03471698113207547,0.0024108953083856145,0.0,0.0,0.0,0.5,0.4166666666666667,0.050438596491228074,0.0,0.3913043478260896,0.0,0.6111111111110858,0.7255911211195212,0.18438538205981558,0.1963517466873172,0.0038469976991530627
5863,26,0.038688524590163934,0.09090909090909091,0.125,0.038490566037735846,0.0010758165999228272,0.0,0.0,0.0,0.75,0.4166666666666667,0.05592105263157894,0.0,0.0695652173913075,0.0,0.5151515151515014,0.8021553804085642,0.1353820598006763,0.18602650146274313,0.0009430830429993026
5866,165,0.0018360655737704908,0.09090909090909091,0.125,0.0460377358490566,0.002562333455897274,0.0,0.0,0.0,0.75,0.4166666666666667,0.0668859649122807,0.0,0.6000000000000014,0.0,0.11111111111108585,0.23596589995175066,0.12956810631230553,0.08621579762519362,0.003162372250154787
5869,13,0.03506885245901639,0.09090909090909091,0.28125,0.06716981132075472,0.005518406095324862,0.4,0.0,0.0,0.5,0.49999999999999994,0.09758771929824563,0.0,0.7478260869565219,0.0,0.13636363636362603,0.931799903490429,0.23837209302327267,0.3890896575460334,0.006120275825944318
5870,52,0.03540983606557377,0.09090909090909091,0.125,0.06415094339622641,0.0022291695313716234,0.4,0.0,0.0,0.75,0.49999999999999994,0.09320175438596491,0.0,0.03478260869565375,0.0,0.7222222222222285,0.7162618626347097,0.18521594684385434,0.19118912407503014,0.0038469976991530627
5871,207,0.042491803278688525,0.06060606060606061,0.125,0.030943396226415096,0.0017445674593343141,0.0,0.0,0.0,0.5,0.4166666666666667,0.044956140350877194,0.0,0.40000000000000213,0.0,0.5606060606060623,0.7484317194788588,0.18521594684385434,0.20151436929960426,0.004435132313057623
5872,105,0.06229508196721312,0.12121212121212122,0.3125,0.13358490566037737,0.005572318075839012,0.0,0.0,0.0,0.75,0.5833333333333333,0.11293859649122807,0.15352697095435686,0.5217391304347849,0.0,0.02525252525254018,0.6417886440405454,0.28488372093023884,0.2841163310961969,0.010329114156698817
5873,214,0.0757311475409836,0.09090909090909091,0.28125,0.14641509433962266,0.006854090556377696,0.0,0.0,0.0,1.0,0.5833333333333333,0.14692982456140352,0.12448132780082988,0.6434782608695677,0.0,0.02525252525254018,0.6548174360624159,0.2832225913621329,0.30820856995353646,0.011180301166275533
5876,150,0.0419672131147541,0.12121212121212122,0.3125,0.1388679245283019,0.006792303792192938,0.0,0.0,0.0,1.0,0.49999999999999994,0.11403508771929825,0.16597510373443983,0.6000000000000014,0.0,0.29292929292927283,0.5727843011098628,0.2981727574751005,0.2410944759938049,0.00974097954279426
5877,194,0.04917377049180328,0.09090909090909091,0.25,0.12000000000000001,0.001531342547637898,0.4,0.0,0.0,0.75,0.49999999999999994,0.1743421052631579,0.0,0.01739130434782865,0.0,0.6111111111110858,0.7193179990349137,0.17940199335549778,0.22044398554465672,0.0033875175320401264
5878,323,0.07555409836065574,0.12121212121212122,0.3125,0.15245283018867928,0.0030323974657734637,0.4,0.0,0.0,0.5,0.6666666666666666,0.2214912280701754,0.0,0.8956521739130459,0.0,0.3686868686868934,0.7624256072060547,0.41445182724253016,0.36155567028050256,0.005879048738210026
5879,270,0.021770491803278683,0.09090909090909091,0.125,0.04452830188679245,0.0033498118229579018,0.0,0.0,0.0,0.5,0.4166666666666667,0.06469298245614036,0.0,0.3913043478260896,0.0,0.8939393939393767,0.5526781405822732,0.22508305647841098,0.12579590431939425,0.006201833555606865
5881,230,0.02537704918032787,0.06060606060606061,0.1875,0.07547169811320754,0.0007444699331673168,0.0,0.0,0.0,0.5,0.5833333333333333,0.04057017543859649,0.13070539419087138,0.6000000000000014,0.0,0.03535353535352215,0.7333118867621096,0.3347176079734311,0.25141972121837897,0.0012612730587250112
5882,258,0.016393442622950817,0.06060606060606061,0.125,0.05433962264150943,0.004046427301511534,0.0,0.0,0.0,0.5,0.4166666666666667,0.07894736842105263,0.0,0.4869565217391312,0.0,0.8333333333333144,0.523725269422556,0.14950166112957675,0.15332989158492516,0.009590499788064772
5883,212,0.04267213114754098,0.12121212121212122,0.21875,0.10566037735849056,0.00433718854473392,0.0,0.0,0.0,1.0,0.4166666666666667,0.06578947368421052,0.16597510373443983,0.40000000000000213,0.0,0.6313131313131066,0.6010937751327106,0.11960132890366992,0.1137497848907245,0.00807421523659208
5884,26,0.04642622950819672,0.06060606060606061,0.21875,0.08,0.0035103362593202603,0.0,0.0,0.0,0.5,0.5833333333333333,0.11622807017543861,0.0,0.913043478260871,0.0,0.2626262626262701,0.8978607045198714,0.40448504983389455,0.2178626742385132,0.005443691279870518
5885,175,0.02032786885245902,0.09090909090909091,0.125,0.02943396226415095,0.0011388148692876774,0.0,0.0,0.0,0.75,0.4166666666666667,0.042763157894736836,0.0,0.0260869565217412,0.0,0.7222222222222285,0.7114363841080973,0.18272425249169544,0.1843056272586474,0.0033875175320401264
5888,347,0.05744262295081967,0.12121212121212122,0.3125,0.1788679245283019,0.0050683319209202105,0.0,0.0,0.0,0.75,0.5833333333333333,0.1743421052631579,0.16182572614107885,0.5826086956521763,0.0,0.8333333333333144,0.4553643236287712,0.14700996677741784,0.26002409223885736,0.010302694047089824
5889,326,0.06032786885245901,0.06060606060606061,0.125,0.08301886792452831,0.0029233619995650694,0.0,0.0,0.0,1.0,0.49999999999999994,0.07346491228070176,0.08921161825726141,0.0695652173913075,0.0,0.5909090909090651,0.6446839311565071,0.199335548172769,0.18086387885045607,0.005041646133646698
5891,52,0.03553442622950819,0.09090909090909091,0.3125,0.13735849056603774,0.0021794978189877993,0.4,0.0,0.0,0.5,0.5833333333333333,0.19956140350877194,0.0,0.7739130434782631,0.0,0.20707070707072717,0.3730094901077763,0.3039867109634571,0.294441576320771,0.003897540517535486
5894,157,0.02885245901639344,0.12121212121212122,0.3125,0.15547169811320757,0.005079841220131096,0.4,0.0,0.0,0.5,0.49999999999999994,0.22587719298245612,0.0,0.8086956521739133,0.0,0.1515151515151274,0.42560720604792834,0.2524916943521731,0.2755119600757185,0.008631334939216516
5895,332,0.04720983606557377,0.09090909090909091,0.28125,0.09811320754716982,0.005718304450040252,0.0,0.0,0.0,0.5,0.49999999999999994,0.08442982456140351,0.10995850622406639,0.6608695652173928,0.0,0.7777777777777715,0.994531124336504,0.19269102990033105,0.25141972121837897,0.010463512105579352
5896,67,0.05744262295081967,0.09090909090909091,0.3125,0.11471698113207547,0.0024666245466699053,0.4,0.0,0.0,0.5,0.5833333333333333,0.16666666666666669,0.0,0.8000000000000007,0.0,0.14141414141414543,0.6763712401479864,0.4343853820598156,0.24281535019790057,0.004717712615832079
5897,316,0.037377049180327866,0.09090909090909091,0.21875,0.12150943396226414,0.006594828447837735,0.0,0.0,0.0,0.5,0.5833333333333333,0.17653508771929827,0.0,0.5478260869565226,0.0,0.7777777777777715,0.9483673797651733,0.18687707641197449,0.22560660815694378,0.012355421693666869
5898,310,0.020970491803278687,0.09090909090909091,0.125,0.07245283018867925,0.0045310293735488436,0.0,0.0,0.0,0.5,0.49999999999999994,0.10526315789473685,0.0,0.4869565217391312,0.0,0.7323232323232105,0.5639375904777353,0.15116279069768268,0.11030803648253314,0.007262084041219965
5900,109,0.0681967213114754,0.06060606060606061,0.1875,0.043773584905660384,0.0025926210853996056,0.0,0.0,0.0,0.5,0.49999999999999994,0.06359649122807018,0.0,0.2086956521739154,0.0,0.5959595959595845,0.7962039568923984,0.12375415282392055,0.2909998279125796,0.004765958033378936
5903,318,0.0360655737704918,0.09090909090909091,0.125,0.06792452830188679,0.0018657179773436414,0.20000000000000007,0.0,0.0,0.5,0.4166666666666667,0.09868421052631578,0.0,0.03478260869565375,0.0,0.7222222222222285,0.711918931960767,0.18355481727576262,0.22044398554465672,0.0033875175320401264
5906,51,0.09534426229508196,0.09090909090909091,0.21875,0.1947169811320755,0.002713771603408933,0.20000000000000007,0.0,0.0,0.75,0.5833333333333333,0.1699561403508772,0.21369294605809128,0.0608695652173914,0.0,0.7222222222222285,0.6802316229692877,0.18853820598008042,0.30992944415763213,0.004995698116935406
5907,90,0.02032786885245902,0.12121212121212122,0.1875,0.09283018867924529,0.005015631445586153,0.0,0.0,0.0,0.75,0.49999999999999994,0.13486842105263158,0.0,0.5217391304347849,0.0,0.005050505050519405,0.25365932121601986,0.2583056478405439,0.16709688521769062,0.009360759704508304
5910,61,0.022950819672131147,0.09090909090909091,0.28125,0.1230188679245283,0.004372322194956624,0.0,0.0,0.0,0.5,0.5833333333333333,0.13486842105263158,0.08298755186721991,0.5652173913043477,0.0,0.7424242424242493,0.48303040051472124,0.15697674418605345,0.30476682154534507,0.008961011959120049
5913,303,0.044590163934426226,0.09090909090909091,0.34375,0.13509433962264153,0.0055002335176234625,0.0,0.0,0.0,0.5,0.49999999999999994,0.19627192982456143,0.0,0.7652173913043505,0.0,0.13636363636362603,0.987453755830785,0.23338870431894065,0.31337119256582346,0.010279720038734176
5914,328,0.09311475409836065,0.09090909090909091,0.25,0.09886792452830188,0.005523252116045234,0.0,0.0,0.0,1.0,0.49999999999999994,0.14364035087719296,0.0,0.452173913043481,0.0,0.19696969696968836,0.6746018980215638,0.2450166112956822,0.2410944759938049,0.012347380790742393
5915,145,0.06557377049180328,0.09090909090909091,0.25,0.1417358490566038,0.002108019013362296,0.20000000000000007,0.0,0.0,0.5,0.5833333333333333,0.20592105263157895,0.0,0.0608695652173914,0.0,0.5252525252525402,0.8045681196718846,0.1611295681063183,0.23593185338151784,0.0038469976991530627
5916,261,0.012459016393442624,0.06060606060606061,0.125,0.0430188679245283,0.0049162880208185045,0.0,0.0,0.0,0.5,0.4166666666666667,0.0625,0.0,0.2086956521739154,0.0,0.7323232323232105,0.5665111790252553,0.1353820598006763,0.12063328170710723,0.009172372835992
5917,165,0.08852459016393442,0.12121212121212122,0.21875,0.1366037735849057,0.0017445674593343141,0.0,0.0,0.0,1.0,0.49999999999999994,0.08881578947368421,0.20746887966804978,0.13043478260869534,0.0,0.5959595959595845,0.7833360141547416,0.12292358803988179,0.256582343830666,0.0035839453034809065
5918,314,0.02032786885245902,0.09090909090909091,0.125,0.06415094339622641,0.005523857868635281,0.0,0.0,0.0,0.75,0.49999999999999994,0.09320175438596491,0.0,0.5826086956521763,0.0,0.0,0.24979893839473277,0.21096345514951054,0.12751677852348997,0.010324519355027689
5923,323,0.07895081967213115,0.12121212121212122,0.25,0.14264150943396228,0.0033195241934555696,0.20000000000000007,0.0,0.0,0.5,0.5833333333333333,0.19407894736842107,0.024896265560165973,0.23478260869565304,0.0,0.7222222222222285,0.707576001286796,0.17691029900333888,0.16709688521769062,0.004421347908044234
5924,173,0.06557377049180328,0.09090909090909091,0.25,0.11396226415094339,0.002713771603408933,0.4,0.0,0.0,1.0,0.49999999999999994,0.14364035087719296,0.04149377593360996,0.21739130434782794,0.0,0.681818181818187,0.625382017050029,0.10797342192692838,0.213560488728274,0.004995698116935406
5925,283,0.04918032786885246,0.06060606060606061,0.125,0.06264150943396227,0.0024654130414898117,0.0,0.0,0.0,0.5,0.49999999999999994,0.09100877192982457,0.0,0.2086956521739154,0.0,0.5909090909090651,0.6601254624416981,0.1943521594684512,0.12407503011529859,0.005110568158713639
5926,320,0.09734426229508196,0.09090909090909091,0.3125,0.20301886792452833,0.004047638806691628,0.4,0.0,0.0,0.5,0.5833333333333333,0.2949561403508772,0.0,0.8608695652173921,0.0,0.1616161616161662,0.8380247707897865,0.28405315614618587,0.3495095508518328,0.007614735069479144
5928,5,0.059147540983606556,0.06060606060606061,0.25,0.09509433962264151,0.0011388148692876774,0.20000000000000007,0.0,0.0,0.75,0.49999999999999994,0.1381578947368421,0.0,0.0,0.0,0.5151515151515014,0.8011902847032388,0.14368770764120598,0.13440027533987264,0.0006582053393892819
5930,338,0.032786885245901634,0.12121212121212122,0.3125,0.14415094339622644,0.004360812895745738,0.4,0.0,0.0,0.5,0.5833333333333333,0.20942982456140352,0.0,0.8695652173913047,0.0,0.14646464646466484,0.3361750040212286,0.2699335548172854,0.35467217346411983,0.007692846697888344
5932,357,0.03967213114754098,0.06060606060606061,0.125,0.041509433962264156,0.0024108953083856145,0.0,0.0,0.0,0.5,0.4166666666666667,0.06030701754385964,0.0,0.33913043478261073,0.0,0.681818181818187,0.6244169213447037,0.1071428571428612,0.15505076578902083,0.004995698116935406
5933,144,0.0180327868852459,0.09090909090909091,0.1875,0.0739622641509434,0.004002813115028176,0.0,0.0,0.0,0.75,0.4166666666666667,0.10745614035087718,0.0,0.4695652173913061,0.0,0.9949494949494806,0.42801994531124876,0.16445182724253016,0.14988814317673382,0.008425717564433477
5937,166,0.024393442622950817,0.09090909090909091,0.125,0.11245283018867926,0.004409878855539516,0.0,0.0,0.0,0.5,0.49999999999999994,0.08442982456140351,0.14937759336099585,0.4956521739130437,0.0,0.8939393939393767,0.5425446356763786,0.21262458471761647,0.18086387885045607,0.008212059286725961
5938,334,0.05770491803278688,0.12121212121212122,0.3125,0.11773584905660377,0.0052870086059270465,0.4,0.0,0.0,0.5,0.5833333333333333,0.17105263157894735,0.0,0.843478260869567,0.0,0.13636363636362603,0.9314782049220014,0.22840531561462285,0.28927895370848394,0.009258525367325675
5940,67,0.03422950819672131,0.09090909090909091,0.28125,0.18641509433962267,0.005839454968049579,0.0,0.0,0.0,0.5,0.5833333333333333,0.2708333333333333,0.0,0.6000000000000014,0.0,0.28787878787881027,0.47370114202992397,0.306478405315616,0.40629839958699027,0.010279720038734176
5941,290,0.04786885245901639,0.06060606060606061,0.125,0.06037735849056604,0.0021855553448882656,0.0,0.0,0.0,0.5,0.49999999999999994,0.08771929824561403,0.0,0.41739130434782723,0.0,0.5757575757575637,0.8687469840759263,0.17026578073091514,0.11891240750301153,0.005470111389479513
5943,207,0.06281967213114754,0.06060606060606061,0.125,0.04000000000000001,0.0019262932363483052,0.0,0.0,0.0,1.0,0.49999999999999994,0.0581140350877193,0.0,0.5913043478260889,0.0,0.19696969696968836,0.6950297571175952,0.22259136212625208,0.2324901049733265,0.009590499788064772
5944,7,0.040918032786885244,0.09090909090909091,0.28125,0.08716981132075471,0.0006578473127906476,0.4,0.0,0.0,0.5,0.49999999999999994,0.11074561403508772,0.03008298755186722,0.8956521739130459,0.0,0.13131313131310662,0.6094579379121825,0.37126245847176165,0.17398038203407334,0.0007294247652917872
5945,359,0.025395803278688525,0.12121212121212122,0.28125,0.11471698113207547,0.005282162585206673,0.4,0.0,0.0,0.5,0.49999999999999994,0.16666666666666669,0.0,0.5304347826086975,0.0,0.27272727272725206,0.45086054367058637,0.2757475083056562,0.21700223713646538,0.009866187888332534
5946,80,0.057573770491803275,0.09090909090909091,0.21875,0.10037735849056605,0.002713771603408933,0.0,0.0,0.0,0.5,0.49999999999999994,0.06907894736842106,0.14522821576763484,0.4695652173913061,0.0,0.5858585858586025,0.8446195914428216,0.12209302325582883,0.20839786611598693,0.004995698116935406
5947,82,0.04524590163934426,0.06060606060606061,0.21875,0.05811320754716981,0.002218265984750784,0.4,0.0,0.0,0.5,0.49999999999999994,0.08442982456140351,0.0,0.6695652173913054,0.0,0.5757575757575637,0.8409200579057483,0.17524916943521873,0.23421097917742217,0.004524730945644645
5948,131,0.016262295081967214,0.09090909090909091,0.21875,0.05735849056603774,0.005664392469526101,0.0,0.0,0.0,1.0,0.49999999999999994,0.08333333333333333,0.0,0.5913043478260889,0.0,0.20707070707072717,0.36303683448609547,0.35880398671096714,0.15505076578902083,0.011651268337566294
5949,310,0.019672131147540982,0.09090909090909091,0.125,0.05433962264150943,0.009195930069497994,0.0,0.0,0.0,0.75,0.49999999999999994,0.07894736842105263,0.0,0.4260869565217398,0.0,0.9444444444444571,0.4759530320090164,0.18853820598008042,0.1481672689726381,0.010509460122290646
5950,109,0.032131147540983604,0.12121212121212122,0.3125,0.13283018867924531,0.004787868471728618,0.4,0.0,0.0,0.75,0.5833333333333333,0.19298245614035087,0.0,0.8086956521739133,0.0,0.10606060606062329,0.06450056297249773,0.4219269102990211,0.2703493374634315,0.00895641715744892
5951,174,0.017048524590163934,0.06060606060606061,0.125,0.05132075471698114,0.004643093602707472,0.0,0.0,0.0,1.0,0.4166666666666667,0.07456140350877193,0.0,0.03478260869565375,0.0,0.1515151515151274,0.39665433488822543,0.26411960132891465,0.18946824987093447,0.013658047967432045
5952,238,0.039475409836065574,0.09090909090909091,0.25,0.09433962264150944,0.0007917186351909544,0.4,0.0,0.0,0.5,0.5833333333333333,0.13706140350877194,0.0,0.913043478260871,0.0,0.14141414141414543,0.6305291941450832,0.4318936877076567,0.19979349509550853,0.0016162214878197552
5955,261,0.027540983606557372,0.12121212121212122,0.3125,0.11924528301886793,0.0046461223656577046,0.0,0.0,0.0,0.5,0.49999999999999994,0.08881578947368421,0.15975103734439833,0.6695652173913054,0.0,0.28787878787881027,0.47643557986167195,0.29734219269103335,0.2049561177077956,0.009762804850732124
5956,0,0.027540983606557372,0.12121212121212122,0.3125,0.14415094339622644,0.005377265741843995,0.4,0.0,0.0,0.5,0.5833333333333333,0.20942982456140352,0.0,0.756521739130438,0.0,0.0,0.29708862795561686,0.20764119601329867,0.3288590604026846,0.009792671061594465
5960,174,0.07147540983606557,0.06060606060606061,0.125,0.052830188679245285,0.0023091288732577796,0.0,0.0,0.0,0.5,0.49999999999999994,0.07675438596491228,0.0,0.07826086956522005,0.0,0.5151515151515014,0.7992600932925882,0.15614617940200048,0.2617449664429531,0.0031807514568393046
5962,81,0.09455737704918032,0.12121212121212122,0.4375,0.2550943396226415,0.0026895414998070674,0.4,0.0,0.0,0.5,0.6666666666666666,0.28289473684210525,0.16597510373443983,0.913043478260871,0.0,0.8888888888889142,0.8787196396976071,0.12043189368772289,0.1929099982791258,0.006529213174674831
